order_id,customer_id,order_date,product_name,gross_amount,discount_pct,net_revenue
1939,202,2025-01-31,Pro Plan,4637,15,3941.45
1940,417,2025-02-19,Basic Plan,1223,10,1100.7
1941,551,2024-09-08,Enterprise Plan,14306,0,14306.0
1942,642,2024-04-22,Enterprise Plan,9645,10,8680.5
1943,442,2025-02-05,Enterprise Plan,10734,0,10734.0
1944,804,2025-12-25,Basic Plan,534,10,480.6
1945,185,2025-08-04,Enterprise Plan,7147,5,6789.65
1946,274,2024-07-30,Enterprise Plan,11320,0,11320.0
1947,763,2025-12-28,Pro Plan,4609,0,4609.0
1948,813,2025-06-19,Pro Plan,2654,0,2654.0
1949,213,2024-08-22,Pro Plan,2071,0,2071.0
1950,856,2025-06-10,Basic Plan,663,10,596.7
1951,61,2025-06-07,Enterprise Plan,8285,10,7456.5
1952,135,2025-12-26,Pro Plan,2439,10,2195.1
1953,62,2025-01-31,Enterprise Plan,12859,0,12859.0
1954,503,2025-12-29,Enterprise Plan,11363,0,11363.0
1955,497,2025-10-21,Basic Plan,793,15,674.05
1956,790,2025-10-22,Basic Plan,1404,0,1404.0
1957,790,2025-07-28,Pro Plan,4464,0,4464.0
1958,650,2025-05-18,Basic Plan,770,5,731.5
1959,733,2024-10-19,Basic Plan,555,0,555.0
1960,708,2024-09-08,Enterprise Plan,9969,10,8972.1
1961,626,2024-11-18,Pro Plan,2354,0,2354.0
1962,153,2025-08-17,Enterprise Plan,8879,0,8879.0
1963,402,2025-06-07,Enterprise Plan,12999,0,12999.0
1964,337,2025-05-12,Basic Plan,628,0,628.0
1965,174,2025-12-27,Enterprise Plan,12131,0,12131.0
1966,655,2025-12-17,Enterprise Plan,13035,5,12383.25
1967,183,2025-12-18,Basic Plan,1478,15,1256.3
1968,242,2025-05-14,Pro Plan,3563,15,3028.55
1969,344,2024-04-19,Pro Plan,4683,0,4683.0
1970,506,2024-05-17,Pro Plan,3716,0,3716.0
1971,736,2025-12-27,Pro Plan,2103,0,2103.0
1972,795,2025-12-30,Pro Plan,2969,0,2969.0
1973,311,2025-07-07,Pro Plan,4945,15,4203.25
1974,561,2025-12-07,Basic Plan,1487,15,1263.95
1975,131,2025-10-22,Pro Plan,2609,0,2609.0
1976,547,2025-12-26,Enterprise Plan,12911,0,12911.0
1977,431,2024-10-21,Pro Plan,4190,0,4190.0
1978,242,2025-04-19,Pro Plan,2415,15,2052.75
1979,115,2025-12-29,Pro Plan,4736,0,4736.0
1980,96,2025-06-16,Pro Plan,2015,10,1813.5
1981,655,2025-11-20,Pro Plan,4881,5,4636.95
1982,36,2025-06-19,Enterprise Plan,12556,0,12556.0
1983,805,2025-01-19,Pro Plan,2313,10,2081.7
1984,368,2025-12-25,Enterprise Plan,13241,10,11916.9
1985,752,2024-09-23,Enterprise Plan,10807,5,10266.65
1986,437,2025-04-03,Basic Plan,1178,0,1178.0
1987,572,2024-06-29,Basic Plan,1154,0,1154.0
1988,34,2024-12-29,Basic Plan,537,5,510.15
1989,27,2024-08-30,Enterprise Plan,10969,10,9872.1
1990,120,2024-12-08,Pro Plan,3234,0,3234.0
1991,578,2024-08-06,Basic Plan,820,0,820.0
1992,683,2024-07-05,Pro Plan,2219,0,2219.0
1993,102,2024-10-16,Enterprise Plan,12199,10,10979.1
1994,581,2025-12-30,Basic Plan,588,0,588.0
1995,573,2024-11-29,Pro Plan,3035,10,2731.5
1996,100,2025-12-29,Pro Plan,3051,10,2745.9
1997,420,2025-01-06,Basic Plan,1493,5,1418.35
1998,434,2025-03-21,Enterprise Plan,10528,0,10528.0
1999,855,2025-08-29,Basic Plan,1284,0,1284.0
2000,767,2025-01-01,Enterprise Plan,14078,0,14078.0
2001,41,2025-03-10,Enterprise Plan,7315,10,6583.5
2002,704,2024-03-18,Pro Plan,3020,0,3020.0
2003,823,2024-11-25,Pro Plan,2956,0,2956.0
2004,366,2024-06-13,Pro Plan,4773,10,4295.7
2005,823,2024-08-19,Enterprise Plan,14236,0,14236.0
2006,270,2025-02-16,Enterprise Plan,14467,0,14467.0
2007,576,2025-02-21,Pro Plan,4198,0,4198.0
2008,403,2025-10-27,Pro Plan,3063,0,3063.0
2009,680,2025-01-29,Basic Plan,1336,0,1336.0
2010,726,2025-10-19,Basic Plan,593,0,593.0
2011,802,2025-02-20,Pro Plan,2803,15,2382.55
2012,212,2025-12-30,Enterprise Plan,9055,0,9055.0
2013,736,2025-11-25,Basic Plan,1225,5,1163.75
2014,820,2025-01-01,Pro Plan,4503,15,3827.55
2015,773,2025-07-30,Pro Plan,2017,0,2017.0
2016,425,2024-07-27,Basic Plan,602,15,511.7
2017,161,2025-08-11,Enterprise Plan,12308,0,12308.0
2018,179,2024-07-27,Basic Plan,667,0,667.0
2019,238,2025-12-28,Basic Plan,1108,5,1052.6
2020,601,2024-12-31,Enterprise Plan,6810,0,6810.0
2021,362,2025-10-07,Pro Plan,2132,0,2132.0
2022,390,2025-08-11,Pro Plan,3944,0,3944.0
2023,291,2024-10-16,Basic Plan,1268,15,1077.8
2024,750,2024-06-21,Enterprise Plan,7620,10,6858.0
2025,133,2025-12-21,Enterprise Plan,12798,0,12798.0
2026,394,2025-11-05,Enterprise Plan,12356,0,12356.0
2027,313,2024-08-21,Enterprise Plan,6834,15,5808.9
2028,364,2025-12-27,Basic Plan,1095,15,930.75
2029,404,2024-11-25,Enterprise Plan,13645,10,12280.5
2030,567,2024-07-02,Pro Plan,2038,15,1732.3
2031,822,2024-06-17,Basic Plan,710,5,674.5
2032,125,2025-05-26,Basic Plan,845,10,760.5
2033,63,2025-12-23,Enterprise Plan,7955,0,7955.0
2034,56,2025-07-23,Basic Plan,1071,10,963.9
2035,232,2025-05-08,Pro Plan,4140,15,3519.0
2036,90,2025-04-28,Pro Plan,2563,5,2434.85
2037,331,2024-07-24,Basic Plan,1232,0,1232.0
2038,532,2025-12-30,Pro Plan,2433,5,2311.35
2039,707,2024-06-15,Enterprise Plan,14388,0,14388.0
2040,470,2025-12-24,Basic Plan,632,0,632.0
2041,80,2025-12-10,Enterprise Plan,12294,0,12294.0
2042,854,2025-10-31,Pro Plan,2494,10,2244.6
2043,408,2024-08-17,Pro Plan,3387,0,3387.0
2044,625,2024-02-22,Pro Plan,3717,10,3345.3
2045,328,2024-08-29,Basic Plan,686,0,686.0
2046,508,2025-12-31,Enterprise Plan,14995,0,14995.0
2047,712,2024-10-26,Pro Plan,4050,0,4050.0
2048,524,2024-05-20,Basic Plan,1166,0,1166.0
2049,101,2025-02-07,Pro Plan,2795,0,2795.0
2050,708,2024-09-30,Pro Plan,2762,0,2762.0
2051,107,2025-08-27,Pro Plan,4396,0,4396.0
2052,806,2025-04-06,Enterprise Plan,12265,10,11038.5
2053,753,2024-12-21,Pro Plan,3063,5,2909.85
2054,612,2025-01-24,Pro Plan,2081,5,1976.95
2055,727,2025-02-05,Enterprise Plan,11841,0,11841.0
2056,177,2025-11-08,Enterprise Plan,7939,0,7939.0
2057,480,2025-11-06,Pro Plan,4854,15,4125.9
2058,548,2025-12-30,Pro Plan,2224,15,1890.4
2059,390,2025-07-18,Pro Plan,3221,0,3221.0
2060,111,2024-10-06,Basic Plan,504,5,478.8
2061,39,2025-03-24,Basic Plan,702,0,702.0
2062,47,2025-08-11,Enterprise Plan,14563,0,14563.0
2063,409,2025-05-29,Pro Plan,2867,15,2436.95
2064,554,2025-12-30,Enterprise Plan,14817,0,14817.0
2065,357,2024-08-28,Basic Plan,795,10,715.5
2066,74,2024-03-24,Enterprise Plan,7080,0,7080.0
2067,255,2024-04-11,Basic Plan,808,0,808.0
2068,181,2025-12-22,Basic Plan,1333,0,1333.0
2069,186,2025-04-20,Basic Plan,547,0,547.0
2070,733,2024-08-01,Pro Plan,2291,5,2176.45
2071,608,2025-02-27,Enterprise Plan,11975,15,10178.75
2072,476,2025-01-27,Pro Plan,4860,0,4860.0
2073,100,2025-12-28,Basic Plan,1183,10,1064.7
2074,327,2024-07-19,Basic Plan,817,10,735.3
2075,340,2024-12-31,Basic Plan,503,0,503.0
2076,141,2024-09-26,Basic Plan,1401,0,1401.0
2077,449,2025-12-25,Pro Plan,2636,5,2504.2
2078,458,2025-12-22,Pro Plan,2500,0,2500.0
2079,303,2025-01-08,Basic Plan,1065,0,1065.0
2080,653,2024-05-24,Enterprise Plan,7821,0,7821.0
2081,457,2025-11-06,Basic Plan,1427,5,1355.65
2082,60,2025-01-31,Pro Plan,2403,0,2403.0
2083,762,2025-08-18,Enterprise Plan,12096,10,10886.4
2084,524,2024-09-21,Enterprise Plan,7613,0,7613.0
2085,561,2025-09-30,Pro Plan,2633,5,2501.35
2086,148,2025-01-22,Basic Plan,1280,15,1088.0
2087,78,2025-03-04,Pro Plan,2658,0,2658.0
2088,664,2024-09-13,Basic Plan,657,0,657.0
2089,211,2025-12-25,Enterprise Plan,12058,0,12058.0
2090,663,2024-08-05,Pro Plan,3919,0,3919.0
2091,229,2024-05-19,Pro Plan,2264,5,2150.8
2092,671,2025-12-31,Pro Plan,2833,0,2833.0
2093,247,2025-12-24,Basic Plan,870,5,826.5
2094,213,2024-08-01,Enterprise Plan,13875,10,12487.5
2095,572,2024-07-15,Basic Plan,992,15,843.2
2096,647,2024-06-26,Basic Plan,600,5,570.0
2097,441,2024-06-19,Pro Plan,2934,10,2640.6
2098,601,2024-08-17,Basic Plan,1409,5,1338.55
2099,255,2024-06-19,Basic Plan,1360,0,1360.0
2100,693,2025-12-26,Enterprise Plan,13520,15,11492.0
2101,556,2024-09-03,Pro Plan,2204,0,2204.0
2102,363,2025-12-29,Pro Plan,3063,5,2909.85
2103,168,2024-12-27,Enterprise Plan,12599,0,12599.0
2104,331,2024-06-16,Basic Plan,1068,10,961.2
2105,595,2025-12-31,Pro Plan,3706,5,3520.7
2106,377,2025-04-27,Basic Plan,510,5,484.5
2107,66,2025-03-25,Pro Plan,4798,0,4798.0
2108,126,2024-05-09,Pro Plan,2276,15,1934.6
2109,803,2025-12-26,Basic Plan,1244,10,1119.6
2110,191,2024-06-27,Pro Plan,3710,15,3153.5
2111,281,2024-06-06,Pro Plan,4472,0,4472.0
2112,414,2025-08-02,Enterprise Plan,13065,15,11105.25
2113,615,2025-12-18,Pro Plan,4487,0,4487.0
2114,598,2025-10-15,Enterprise Plan,6494,0,6494.0
2115,402,2025-09-15,Enterprise Plan,12445,10,11200.5
2116,450,2025-07-09,Basic Plan,680,0,680.0
2117,492,2025-12-26,Pro Plan,2963,0,2963.0
2118,577,2024-02-20,Pro Plan,2104,15,1788.4
2119,859,2024-08-23,Enterprise Plan,8372,5,7953.4
2120,705,2025-12-22,Pro Plan,2343,0,2343.0
2121,155,2025-04-07,Pro Plan,3757,0,3757.0
2122,149,2024-10-30,Pro Plan,2785,15,2367.25
2123,313,2024-11-06,Enterprise Plan,11270,5,10706.5
2124,138,2025-12-31,Enterprise Plan,13760,10,12384.0
2125,145,2024-12-22,Pro Plan,4047,15,3439.95
2126,169,2025-09-07,Pro Plan,3043,0,3043.0
2127,775,2025-07-16,Basic Plan,1100,15,935.0
2128,136,2025-12-05,Basic Plan,1351,10,1215.9
2129,190,2024-12-25,Basic Plan,1365,0,1365.0
2130,98,2025-08-07,Basic Plan,1380,5,1311.0
2131,772,2024-04-17,Pro Plan,4984,0,4984.0
2132,520,2024-08-18,Basic Plan,1223,0,1223.0
2133,311,2025-05-19,Enterprise Plan,8412,5,7991.4
2134,624,2025-06-18,Basic Plan,1279,0,1279.0
2135,396,2025-12-15,Pro Plan,4667,5,4433.65
2136,264,2025-02-21,Enterprise Plan,7977,5,7578.15
2137,296,2025-01-05,Pro Plan,2673,0,2673.0
2138,30,2025-04-30,Basic Plan,1131,10,1017.9
2139,111,2024-10-02,Basic Plan,795,0,795.0
2140,416,2025-02-17,Pro Plan,4363,10,3926.7
2141,12,2024-04-24,Basic Plan,883,0,883.0
2142,646,2024-03-12,Pro Plan,4369,0,4369.0
2143,272,2024-10-29,Enterprise Plan,8935,0,8935.0
2144,102,2024-07-08,Basic Plan,1264,5,1200.8
2145,723,2025-12-23,Basic Plan,597,0,597.0
2146,193,2024-05-22,Enterprise Plan,12512,0,12512.0
2147,583,2025-12-24,Basic Plan,562,5,533.9
2148,719,2025-05-24,Basic Plan,1389,0,1389.0
2149,104,2025-10-11,Pro Plan,2079,0,2079.0
2150,329,2025-06-30,Pro Plan,2794,5,2654.3
2151,374,2024-09-24,Pro Plan,4806,0,4806.0
2152,60,2024-10-05,Pro Plan,4389,0,4389.0
2153,13,2025-11-04,Basic Plan,923,5,876.85
2154,697,2025-02-08,Pro Plan,3145,5,2987.75
2155,532,2025-12-28,Basic Plan,1383,5,1313.85
2156,605,2025-06-24,Enterprise Plan,10565,5,10036.75
2157,840,2025-05-29,Basic Plan,1437,10,1293.3
2158,505,2025-12-17,Enterprise Plan,9642,10,8677.8
2159,88,2024-03-02,Enterprise Plan,12515,0,12515.0
2160,161,2025-05-05,Basic Plan,660,0,660.0
2161,577,2024-07-25,Enterprise Plan,11325,0,11325.0
2162,259,2025-09-14,Enterprise Plan,9587,15,8148.95
2163,775,2025-08-28,Basic Plan,630,5,598.5
2164,104,2025-12-14,Basic Plan,1276,5,1212.2
2165,409,2025-06-04,Enterprise Plan,7425,0,7425.0
2166,694,2024-10-06,Basic Plan,1341,5,1273.95
2167,379,2025-06-18,Pro Plan,4671,0,4671.0
2168,297,2025-11-29,Enterprise Plan,13032,0,13032.0
2169,21,2024-08-23,Pro Plan,4943,5,4695.85
2170,87,2024-07-15,Pro Plan,4645,0,4645.0
2171,512,2025-01-05,Pro Plan,2680,10,2412.0
2172,381,2025-07-04,Pro Plan,3457,0,3457.0
2173,417,2025-07-15,Pro Plan,3084,10,2775.6
2174,168,2024-12-12,Enterprise Plan,12121,0,12121.0
2175,252,2024-10-04,Enterprise Plan,6009,10,5408.1
2176,291,2025-01-02,Pro Plan,3234,0,3234.0
2177,836,2024-10-22,Enterprise Plan,14112,0,14112.0
2178,373,2025-11-20,Basic Plan,673,0,673.0
2179,640,2024-11-20,Basic Plan,1181,15,1003.85
2180,423,2025-04-01,Enterprise Plan,8814,10,7932.6
2181,35,2025-10-13,Basic Plan,690,0,690.0
2182,70,2025-12-27,Basic Plan,1134,0,1134.0
2183,575,2025-08-25,Pro Plan,4220,10,3798.0
2184,144,2024-09-18,Enterprise Plan,9689,0,9689.0
2185,285,2024-04-01,Pro Plan,2788,0,2788.0
2186,418,2024-06-10,Basic Plan,506,0,506.0
2187,751,2024-08-12,Pro Plan,2275,0,2275.0
2188,863,2024-10-15,Pro Plan,4670,0,4670.0
2189,641,2025-04-29,Basic Plan,616,10,554.4
2190,259,2025-05-16,Pro Plan,3161,0,3161.0
2191,137,2024-10-13,Basic Plan,731,5,694.45
2192,817,2024-12-22,Enterprise Plan,10666,15,9066.1
2193,88,2024-04-16,Enterprise Plan,9172,0,9172.0
2194,311,2025-05-24,Basic Plan,801,0,801.0
2195,328,2024-11-10,Basic Plan,1106,5,1050.7
2196,545,2025-12-31,Enterprise Plan,6436,0,6436.0
2197,715,2025-08-22,Enterprise Plan,14820,15,12597.0
2198,709,2024-04-20,Basic Plan,629,0,629.0
2199,38,2025-07-21,Basic Plan,665,10,598.5
2200,844,2024-05-03,Pro Plan,3365,10,3028.5
